StudentID,Gender,ParentIncome,IQ,ParentEncouragement,CollegePlans
2848,Female,42300,99,Not Encouraged,Does not plan to attend
2849,Female,34800,109,Not Encouraged,Does not plan to attend
2850,Male,38800,136,Not Encouraged,Plans to attend
2851,Female,30780,73,Encouraged,Does not plan to attend
2852,Female,20200,109,Not Encouraged,Does not plan to attend
2853,Female,37500,115,Not Encouraged,Does not plan to attend
2854,Female,64130,125,Encouraged,Plans to attend
2855,Male,36400,91,Not Encouraged,Does not plan to attend
2856,Male,38700,65,Not Encouraged,Does not plan to attend
2857,Female,33200,61,Not Encouraged,Does not plan to attend
2858,Male,16280,91,Encouraged,Plans to attend
2859,Female,37070,91,Encouraged,Plans to attend
2860,Male,63090,95,Encouraged,Does not plan to attend
2861,Female,39800,105,Not Encouraged,Does not plan to attend
2862,Male,25600,107,Not Encouraged,Does not plan to attend
2863,Male,17000,89,Not Encouraged,Does not plan to attend
2864,Female,28200,101,Not Encouraged,Does not plan to attend
2865,Male,69900,62,Not Encouraged,Does not plan to attend
2866,Female,64300,86,Not Encouraged,Does not plan to attend
2867,Female,19700,107,Not Encouraged,Does not plan to attend
2868,Male,45320,112,Encouraged,Plans to attend
2869,Female,30600,91,Not Encouraged,Does not plan to attend
2870,Male,62920,115,Encouraged,Plans to attend
2871,Male,28600,105,Not Encouraged,Does not plan to attend
2872,Female,36990,132,Encouraged,Does not plan to attend
2873,Female,27500,80,Not Encouraged,Does not plan to attend
2874,Male,53730,139,Encouraged,Does not plan to attend
2875,Female,30100,135,Not Encouraged,Does not plan to attend
2876,Female,29700,102,Encouraged,Does not plan to attend
2877,Male,59400,97,Not Encouraged,Does not plan to attend
2878,Female,19700,76,Not Encouraged,Does not plan to attend
2879,Female,34400,92,Not Encouraged,Does not plan to attend
2880,Male,30900,88,Not Encouraged,Does not plan to attend
2881,Male,39500,105,Not Encouraged,Does not plan to attend
2882,Female,6800,103,Not Encouraged,Does not plan to attend
2883,Male,42460,87,Encouraged,Plans to attend
2884,Male,71830,113,Encouraged,Plans to attend
2885,Female,30870,122,Encouraged,Does not plan to attend
2886,Male,14760,73,Encouraged,Does not plan to attend
2887,Male,57860,120,Encouraged,Plans to attend
2888,Male,72160,107,Encouraged,Plans to attend
2889,Female,39900,92,Not Encouraged,Does not plan to attend
2890,Female,79200,80,Encouraged,Plans to attend
2891,Male,46200,109,Not Encouraged,Plans to attend
2892,Male,29600,60,Not Encouraged,Does not plan to attend
2893,Female,49000,71,Not Encouraged,Does not plan to attend
2894,Male,36190,96,Encouraged,Plans to attend
2895,Male,5100,106,Not Encouraged,Does not plan to attend
2896,Male,43650,109,Encouraged,Does not plan to attend
2897,Female,73590,106,Encouraged,Plans to attend
2898,Male,37180,104,Encouraged,Plans to attend
2899,Male,51930,119,Encouraged,Does not plan to attend
2900,Female,54890,134,Encouraged,Plans to attend
2901,Male,67760,79,Encouraged,Plans to attend
2902,Female,62810,95,Encouraged,Plans to attend
2903,Male,47700,88,Not Encouraged,Does not plan to attend
2904,Female,40860,90,Encouraged,Does not plan to attend
2905,Male,34500,99,Not Encouraged,Does not plan to attend
2906,Female,5000,61,Not Encouraged,Does not plan to attend
2907,Male,79970,112,Encouraged,Plans to attend
2908,Female,55080,65,Encouraged,Does not plan to attend
2909,Female,49410,107,Encouraged,Does not plan to attend
2910,Male,51700,101,Encouraged,Plans to attend
2911,Female,49800,120,Not Encouraged,Does not plan to attend
2912,Male,7300,90,Not Encouraged,Does not plan to attend
2913,Male,63300,137,Not Encouraged,Does not plan to attend
2914,Female,49600,103,Not Encouraged,Does not plan to attend
2915,Male,44190,109,Encouraged,Does not plan to attend
2916,Female,47500,103,Not Encouraged,Does not plan to attend
2917,Female,44600,90,Not Encouraged,Does not plan to attend
2918,Male,51040,134,Encouraged,Plans to attend
2919,Female,42900,70,Not Encouraged,Does not plan to attend
2920,Male,67210,102,Encouraged,Plans to attend
2921,Female,35970,127,Encouraged,Plans to attend
2922,Male,38720,104,Encouraged,Plans to attend
2923,Female,78980,118,Encouraged,Plans to attend
2924,Female,30900,103,Not Encouraged,Plans to attend
2925,Male,40370,120,Encouraged,Plans to attend
2926,Female,35300,120,Not Encouraged,Does not plan to attend
2927,Female,49300,101,Not Encouraged,Does not plan to attend
2928,Female,44400,106,Not Encouraged,Does not plan to attend
2929,Male,12240,136,Encouraged,Does not plan to attend
2930,Male,59180,128,Encouraged,Plans to attend
2931,Male,37980,88,Encouraged,Does not plan to attend
2932,Female,42030,74,Encouraged,Does not plan to attend
2933,Male,49900,103,Not Encouraged,Plans to attend
2934,Male,68900,96,Not Encouraged,Does not plan to attend
2935,Male,46100,61,Not Encouraged,Does not plan to attend
2936,Male,11500,97,Not Encouraged,Does not plan to attend
2937,Male,71940,113,Encouraged,Plans to attend
2938,Female,40500,109,Encouraged,Does not plan to attend
2939,Male,37900,134,Not Encouraged,Does not plan to attend
2940,Male,39800,96,Not Encouraged,Does not plan to attend
2941,Female,31400,81,Not Encouraged,Does not plan to attend
2942,Female,5830,100,Encouraged,Plans to attend
2943,Female,49200,103,Not Encouraged,Does not plan to attend
2944,Male,36450,99,Encouraged,Does not plan to attend
2945,Male,48330,137,Encouraged,Does not plan to attend
2946,Female,52500,103,Not Encouraged,Plans to attend
2947,Male,23700,71,Not Encouraged,Does not plan to attend
2948,Male,22100,66,Not Encouraged,Does not plan to attend
2949,Female,42800,103,Not Encouraged,Does not plan to attend
2950,Male,74140,106,Encouraged,Plans to attend
2951,Female,71400,93,Not Encouraged,Does not plan to attend
2952,Male,35500,110,Not Encouraged,Plans to attend
2953,Male,46500,69,Not Encouraged,Does not plan to attend
2954,Male,45300,97,Not Encouraged,Does not plan to attend
2955,Female,32200,125,Not Encouraged,Does not plan to attend
2956,Male,34800,104,Not Encouraged,Does not plan to attend
2957,Female,12100,100,Not Encouraged,Does not plan to attend
2958,Male,37800,94,Not Encouraged,Does not plan to attend
2959,Male,60940,139,Encouraged,Plans to attend
2960,Female,6930,105,Encouraged,Plans to attend
2961,Male,43800,138,Not Encouraged,Does not plan to attend
2962,Female,65560,114,Encouraged,Plans to attend
2963,Female,15900,83,Not Encouraged,Does not plan to attend
2964,Female,9700,98,Not Encouraged,Does not plan to attend
2965,Male,24030,108,Encouraged,Does not plan to attend
2966,Female,51810,111,Encouraged,Plans to attend
2967,Female,30800,103,Not Encouraged,Does not plan to attend
2968,Female,80080,138,Encouraged,Plans to attend
2969,Male,65160,73,Encouraged,Does not plan to attend
2970,Female,48200,106,Not Encouraged,Does not plan to attend
2971,Male,51370,92,Encouraged,Plans to attend
2972,Female,14300,90,Not Encouraged,Does not plan to attend
2973,Female,13100,101,Not Encouraged,Does not plan to attend
2974,Male,62920,118,Encouraged,Plans to attend
2975,Male,45320,107,Encouraged,Plans to attend
2976,Male,5700,117,Not Encouraged,Does not plan to attend
2977,Male,45400,106,Not Encouraged,Does not plan to attend
2978,Male,31770,107,Encouraged,Does not plan to attend
2979,Female,33300,71,Not Encouraged,Does not plan to attend
2980,Female,31230,128,Encouraged,Does not plan to attend
2981,Male,44300,95,Not Encouraged,Does not plan to attend
2982,Female,46300,74,Not Encouraged,Does not plan to attend
2983,Female,28080,70,Encouraged,Does not plan to attend
2984,Female,28400,114,Not Encouraged,Does not plan to attend
2985,Male,12100,78,Not Encouraged,Does not plan to attend
2986,Male,27900,74,Encouraged,Does not plan to attend
2987,Female,6400,95,Not Encouraged,Does not plan to attend
2988,Female,35310,116,Encouraged,Plans to attend
2989,Male,57330,62,Encouraged,Does not plan to attend
2990,Male,38340,91,Encouraged,Does not plan to attend
2991,Female,38500,97,Not Encouraged,Does not plan to attend
2992,Male,30300,98,Not Encouraged,Does not plan to attend
2993,Female,56700,122,Not Encouraged,Plans to attend
2994,Female,33660,93,Encouraged,Does not plan to attend
2995,Female,43500,91,Not Encouraged,Plans to attend
2996,Male,32200,74,Not Encouraged,Does not plan to attend
2997,Male,56650,97,Encouraged,Plans to attend
2998,Female,40200,126,Not Encouraged,Does not plan to attend
2999,Female,32300,110,Not Encouraged,Does not plan to attend
3000,Female,20300,101,Not Encouraged,Does not plan to attend
3001,Female,5800,75,Not Encouraged,Does not plan to attend
3002,Male,36080,105,Encouraged,Plans to attend
3003,Male,72600,70,Not Encouraged,Does not plan to attend
3004,Male,26400,130,Not Encouraged,Does not plan to attend
3005,Male,64570,95,Encouraged,Plans to attend
3006,Male,10340,102,Encouraged,Plans to attend
3007,Female,5100,85,Not Encouraged,Does not plan to attend
3008,Male,49500,91,Encouraged,Plans to attend
3009,Male,62730,107,Encouraged,Does not plan to attend
3010,Female,31700,77,Not Encouraged,Does not plan to attend
3011,Female,58410,135,Encouraged,Plans to attend
3012,Female,40770,108,Encouraged,Does not plan to attend
3013,Male,55990,107,Encouraged,Plans to attend
3014,Female,61700,76,Not Encouraged,Does not plan to attend
3015,Female,33220,96,Encouraged,Plans to attend
3016,Male,47700,115,Encouraged,Does not plan to attend
3017,Male,49900,93,Not Encouraged,Does not plan to attend
3018,Male,69520,132,Encouraged,Plans to attend
3019,Female,62000,108,Not Encouraged,Does not plan to attend
3020,Female,15000,105,Not Encouraged,Does not plan to attend
3021,Male,11300,98,Not Encouraged,Does not plan to attend
3022,Female,44300,102,Not Encouraged,Does not plan to attend
3023,Female,42800,131,Not Encouraged,Does not plan to attend
3024,Male,8200,92,Not Encouraged,Does not plan to attend
3025,Male,66330,93,Encouraged,Plans to attend
3026,Male,44460,121,Encouraged,Does not plan to attend
3027,Female,21600,83,Not Encouraged,Does not plan to attend
3028,Male,58410,100,Encouraged,Does not plan to attend
3029,Male,16900,129,Not Encouraged,Does not plan to attend
3030,Female,6900,100,Not Encouraged,Does not plan to attend
3031,Male,18200,108,Not Encouraged,Does not plan to attend
3032,Male,33930,65,Encouraged,Does not plan to attend
3033,Male,40100,81,Not Encouraged,Does not plan to attend
3034,Male,39490,91,Encouraged,Plans to attend
3035,Female,33300,94,Not Encouraged,Does not plan to attend
3036,Male,66060,92,Encouraged,Does not plan to attend
3037,Male,44010,70,Encouraged,Does not plan to attend
3038,Male,27900,80,Not Encouraged,Does not plan to attend
3039,Male,44110,81,Encouraged,Plans to attend
3040,Male,42030,102,Encouraged,Does not plan to attend
3041,Male,24400,70,Not Encouraged,Does not plan to attend
3042,Male,66440,107,Encouraged,Plans to attend
3043,Male,36800,70,Not Encouraged,Does not plan to attend
3044,Female,49170,124,Encouraged,Plans to attend
3045,Male,47600,93,Not Encouraged,Does not plan to attend
3046,Male,38900,76,Not Encouraged,Does not plan to attend
3047,Female,6400,129,Not Encouraged,Does not plan to attend
3048,Male,46100,65,Not Encouraged,Does not plan to attend
3049,Female,23600,96,Not Encouraged,Does not plan to attend
3050,Female,47500,95,Not Encouraged,Does not plan to attend
3051,Male,56760,118,Encouraged,Plans to attend
3052,Male,34200,88,Not Encouraged,Does not plan to attend
3053,Male,37400,134,Not Encouraged,Does not plan to attend
3054,Male,49500,105,Not Encouraged,Does not plan to attend
3055,Male,25000,103,Not Encouraged,Plans to attend
3056,Female,8200,83,Not Encouraged,Does not plan to attend
3057,Male,47300,79,Encouraged,Plans to attend
3058,Female,42460,104,Encouraged,Plans to attend
3059,Male,30200,103,Not Encouraged,Does not plan to attend
3060,Male,32100,100,Not Encouraged,Plans to attend
3061,Male,42800,114,Not Encouraged,Does not plan to attend
3062,Female,14300,74,Not Encouraged,Does not plan to attend
3063,Male,7260,106,Encouraged,Plans to attend
3064,Male,45760,90,Encouraged,Plans to attend
3065,Female,11400,87,Not Encouraged,Does not plan to attend
3066,Male,45600,95,Not Encouraged,Does not plan to attend
3067,Female,42300,94,Not Encouraged,Does not plan to attend
3068,Female,32000,67,Not Encouraged,Does not plan to attend
3069,Female,40590,106,Encouraged,Does not plan to attend
3070,Female,35100,101,Not Encouraged,Does not plan to attend
3071,Female,24700,100,Not Encouraged,Does not plan to attend
3072,Male,46200,92,Not Encouraged,Does not plan to attend
3073,Female,37100,79,Not Encouraged,Does not plan to attend
3074,Female,76120,109,Encouraged,Plans to attend
3075,Female,37950,98,Encouraged,Plans to attend
3076,Female,26640,101,Encouraged,Does not plan to attend
3077,Male,68860,106,Encouraged,Plans to attend
3078,Male,74690,106,Encouraged,Plans to attend
3079,Male,39600,67,Not Encouraged,Does not plan to attend
3080,Female,17900,74,Not Encouraged,Does not plan to attend
3081,Male,10000,74,Not Encouraged,Does not plan to attend
3082,Female,77770,136,Encouraged,Plans to attend
3083,Female,53100,127,Encouraged,Does not plan to attend
3084,Male,50220,70,Encouraged,Does not plan to attend
3085,Female,32300,98,Not Encouraged,Does not plan to attend
3086,Female,64800,126,Not Encouraged,Does not plan to attend
3087,Male,74360,98,Encouraged,Plans to attend
3088,Male,20900,102,Not Encouraged,Does not plan to attend
3089,Female,27000,104,Encouraged,Does not plan to attend
3090,Female,6700,94,Not Encouraged,Does not plan to attend
3091,Male,32130,92,Encouraged,Does not plan to attend
3092,Female,28490,98,Encouraged,Plans to attend
3093,Male,6710,81,Encouraged,Plans to attend
3094,Female,36810,130,Encouraged,Does not plan to attend
3095,Female,18200,106,Not Encouraged,Does not plan to attend
3096,Male,50820,96,Encouraged,Plans to attend
3097,Female,38800,93,Not Encouraged,Does not plan to attend
3098,Female,49600,94,Not Encouraged,Does not plan to attend
3099,Male,32220,100,Encouraged,Does not plan to attend
3100,Male,37840,105,Encouraged,Plans to attend
3101,Male,49200,96,Not Encouraged,Does not plan to attend
3102,Male,34000,91,Not Encouraged,Does not plan to attend
3103,Male,58080,101,Encouraged,Plans to attend
3104,Male,31500,94,Not Encouraged,Does not plan to attend
3105,Male,28710,98,Encouraged,Does not plan to attend
3106,Female,54230,126,Encouraged,Plans to attend
3107,Male,61160,91,Encouraged,Plans to attend
3108,Female,35000,106,Not Encouraged,Does not plan to attend
3109,Female,54340,106,Encouraged,Plans to attend
3110,Male,48100,89,Not Encouraged,Does not plan to attend
3111,Male,30600,83,Not Encouraged,Does not plan to attend
3112,Female,40680,75,Encouraged,Does not plan to attend
3113,Male,29790,92,Encouraged,Does not plan to attend
3114,Female,34800,92,Not Encouraged,Does not plan to attend
3115,Female,65780,107,Encouraged,Plans to attend
3116,Female,54890,71,Encouraged,Plans to attend
3117,Male,9900,125,Not Encouraged,Does not plan to attend
3118,Male,13100,89,Not Encouraged,Does not plan to attend
3119,Female,63030,81,Encouraged,Plans to attend
3120,Male,70070,135,Encouraged,Plans to attend
3121,Male,36500,103,Not Encouraged,Does not plan to attend
3122,Male,22230,103,Encouraged,Does not plan to attend
3123,Male,34400,100,Not Encouraged,Does not plan to attend
3124,Female,39050,89,Encouraged,Plans to attend
3125,Female,57970,93,Encouraged,Plans to attend
3126,Female,55980,83,Encouraged,Does not plan to attend
3127,Female,14670,72,Encouraged,Does not plan to attend
3128,Female,23200,72,Not Encouraged,Does not plan to attend
3129,Female,14310,102,Encouraged,Does not plan to attend
3130,Female,14850,61,Encouraged,Does not plan to attend
3131,Female,43920,90,Encouraged,Does not plan to attend
3132,Female,41400,107,Not Encouraged,Does not plan to attend
3133,Male,63360,116,Encouraged,Plans to attend
3134,Male,15900,86,Not Encouraged,Does not plan to attend
3135,Male,33110,83,Encouraged,Plans to attend
3136,Male,31800,95,Not Encouraged,Does not plan to attend
